county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI,next_aqi
連江縣,2024,11,2,馬祖,0.71139175,0.804,0.2901051,0.292,64.659,64.821,67.19362,67.75,44.192528,44.333,3.9795732,4.025,27.121887,27.292,79.617,80.036,84.375
連江縣,2024,11,3,馬祖,1.1959705,1.258,0.34438586,0.347,73.835945,74.867,73.756546,74.154,47.022488,47.25,4.4650736,4.517,30.263689,30.333,87.353,87.523,115.25
連江縣,2024,11,4,馬祖,0.6500573,0.738,0.38979188,0.391,71.64501,71.604,71.02234,70.317,62.32351,62.542,4.724604,4.779,37.23606,37.583,105.501,106.4,111.625
連江縣,2024,11,5,馬祖,0.9807386,1.022,0.16976988,0.17,54.756775,55.05,54.13558,54.057,39.870255,40.0,3.9824424,4.009,16.441687,16.522,53.319,53.516,63.875
連江縣,2024,11,6,馬祖,0.48416814,0.583,0.15226981,0.154,53.04457,53.2,52.45165,52.454,28.667904,28.5,2.771485,2.783,11.890398,12.0,38.605,38.961,50.375
連江縣,2024,11,7,馬祖,0.82324195,0.892,0.16369508,0.165,50.310722,50.333,50.900345,50.9,27.431105,27.542,3.455815,3.479,14.245976,14.208,46.253,46.13,48.708
連江縣,2024,11,8,馬祖,0.6859406,0.775,0.14617084,0.148,48.19576,48.379,47.545975,47.442,24.597412,24.542,3.1394205,3.146,13.824668,13.958,44.885,45.318,49.5
連江縣,2024,11,9,馬祖,1.0779855,1.137,0.22784042,0.229,48.15257,48.283,49.688183,49.592,32.72448,32.708,6.16121,6.192,18.891605,18.917,59.351,59.414,62.458
連江縣,2024,11,10,馬祖,0.4759351,0.571,0.17228694,0.173,42.35408,42.45,41.578964,41.733,22.479572,22.333,4.4099727,4.429,12.783073,12.833,41.503,41.666,46.25
連江縣,2024,11,11,馬祖,0.7614903,0.85,0.17839675,0.18,50.710197,50.742,52.452934,52.425,33.357857,33.333,3.9283998,3.938,17.57526,17.625,56.11,56.232,58.917
連江縣,2024,11,12,馬祖,0.5372181,0.639,0.1786066,0.181,56.327465,56.462,54.965652,55.017,30.416758,30.435,2.904107,2.929,17.127125,17.043,55.006,54.799,62.042
連江縣,2024,11,13,馬祖,0.6022608,0.679,0.24794503,0.248,37.53699,37.567,32.722107,32.829,15.953115,15.696,5.507252,5.517,11.048027,11.0,35.87,35.714,37.25
連江縣,2024,11,14,馬祖,0.22767314,0.333,0.19854902,0.199,25.307676,25.108,26.124687,26.004,12.383925,11.958,4.718489,4.791,7.6870074,7.625,24.958,24.756,34.333
連江縣,2024,11,15,馬祖,0.39556906,0.508,0.10351403,0.104,38.58346,38.392,40.951847,40.812,12.929363,12.5,1.8345284,1.854,6.3241854,6.375,20.533,20.698,35.125
連江縣,2024,11,16,馬祖,0.4461897,0.558,0.17029424,0.17,39.130634,39.083,38.9995,39.075,25.532333,25.458,3.3364356,3.367,12.7880125,12.833,41.52,41.666,39.833
連江縣,2024,11,17,馬祖,0.4255111,0.542,0.15474454,0.157,41.846752,42.0,40.94869,41.188,31.487253,31.375,2.6265562,2.638,13.2047,13.208,42.872,42.883,44.042
連江縣,2024,11,18,馬祖,0.5914248,0.692,0.13713227,0.138,35.881664,35.767,36.11274,35.942,23.319574,23.292,3.139905,3.175,11.886466,12.0,38.592,38.961,39.708
連江縣,2024,11,19,馬祖,0.48398843,0.591,0.18124351,0.182,38.07836,38.096,38.439484,38.378,21.00279,20.913,3.9838815,4.022,11.046476,11.0,35.865,35.714,35.458
連江縣,2024,11,20,馬祖,0.61760247,0.713,0.21952443,0.219,31.909527,31.842,30.717619,30.658,21.22762,21.208,4.6502147,4.696,14.744923,14.708,47.873,47.753,45.125
連江縣,2024,11,21,馬祖,0.636125,0.721,0.2744189,0.274,37.64068,37.8,39.92899,40.175,30.033487,29.792,3.6879604,3.696,19.89535,19.917,61.823,61.876,59.75
連江縣,2024,11,22,馬祖,1.1138037,1.164,0.21930896,0.219,53.40234,53.325,53.834194,53.755,42.332428,42.727,3.7531228,3.773,23.119524,23.045,69.762,69.578,74.417
連江縣,2024,11,23,馬祖,0.5511701,0.652,0.14271633,0.142,48.1977,48.238,48.002697,47.804,29.101646,29.13,3.524968,3.535,12.409813,12.348,40.292,40.091,44.625
連江縣,2024,11,24,馬祖,0.4209488,0.525,0.18976055,0.19,36.31315,36.333,31.344807,30.908,16.631832,16.375,6.517174,6.6,8.754782,8.792,28.425,28.545,35.458
連江縣,2024,11,25,馬祖,0.68670565,0.778,0.34127527,0.341,27.495363,27.113,32.333225,32.135,21.213512,21.143,5.5056763,5.583,10.300835,10.304,33.444,33.455,33.208
連江縣,2024,11,26,馬祖,1.1987112,1.244,0.2632405,0.264,46.839783,46.544,47.06417,46.917,39.923344,40.1,4.581138,4.622,15.747963,15.882,51.611,51.941,35.458
連江縣,2024,11,27,馬祖,1.2787955,1.319,0.2321281,0.234,48.09679,48.367,47.990063,47.967,30.520647,30.333,4.2836847,4.333,13.208536,13.333,42.885,43.289,47.5
連江縣,2024,11,28,馬祖,1.233676,1.275,0.17846605,0.18,49.15958,49.175,49.757397,49.871,39.947285,40.042,3.3051672,3.321,14.74316,14.875,47.867,48.295,49.25
