county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI,next_aqi
澎湖縣,2024,11,1,馬公,1.2427728,1.262,0.20762637,0.209,44.059887,44.171,43.164658,43.329,16.105467,16.292,3.0530386,3.046,5.1959767,5.25,16.87,17.045,40.583
澎湖縣,2024,11,2,馬公,1.6287007,1.658,0.24333331,0.244,55.805145,56.012,57.72048,57.617,34.41309,34.708,2.3396938,2.329,15.800895,16.0,51.741,52.231,56.333
澎湖縣,2024,11,3,馬公,2.0848458,2.133,0.20727734,0.208,58.175915,58.071,56.82181,56.8,33.452633,33.417,1.9171801,1.9,15.140928,15.167,49.159,49.244,61.458
澎湖縣,2024,11,4,馬公,1.1141546,1.117,0.1967173,0.197,56.862385,56.825,57.365032,57.475,35.94271,36.0,1.499069,1.475,16.206993,16.25,52.741,52.847,56.5
澎湖縣,2024,11,5,馬公,1.5414103,1.571,0.12554218,0.127,51.42806,51.546,50.794476,50.896,33.83268,34.087,1.686877,1.67,12.735811,12.696,41.35,41.221,48.583
澎湖縣,2024,11,6,馬公,0.9317056,0.935,0.13516754,0.136,49.51448,49.429,48.840065,49.1,25.2251,25.458,1.0874392,1.057,9.161627,9.25,29.746,30.032,44.958
澎湖縣,2024,11,7,馬公,1.1125149,1.113,0.13391969,0.135,49.173225,49.379,48.51097,48.821,22.145567,22.125,1.7227936,1.696,7.9792886,8.0,25.907,25.974,45.125
澎湖縣,2024,11,8,馬公,1.0464104,1.062,0.1235594,0.125,43.625286,43.837,43.19552,43.329,10.486821,10.667,1.6891607,1.65,2.5285273,2.417,10.487,10.667,40.417
澎湖縣,2024,11,9,馬公,1.00452,0.992,0.12348711,0.125,40.05114,40.675,40.776115,40.967,13.560995,13.75,1.7228909,1.688,3.1607902,3.083,13.561,13.75,37.167
澎湖縣,2024,11,10,馬公,0.9845282,0.988,0.14188756,0.143,42.8893,43.112,43.56767,43.604,21.068827,21.125,1.7566526,1.729,6.860986,6.792,22.276,22.052,39.542
