county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI,next_aqi
彰化縣,2024,11,2,二林,1.8202432,2.508,0.36248142,0.352,36.36164,40.996,34.63846,43.217,37.04359,50.917,6.1236424,8.446,13.8294525,20.917,44.901,64.338,55.667
彰化縣,2024,11,3,二林,2.144948,1.696,0.37798983,0.314,42.16354,38.45,40.74854,37.909,45.13183,45.292,6.299526,8.492,19.765865,17.5,61.504,55.925,60.458
彰化縣,2024,11,4,二林,1.8005086,2.126,0.2733853,0.24,37.41349,44.179,36.091892,44.809,36.682716,37.174,6.6229186,6.613,13.292355,14.522,43.157,47.149,47.292
彰化縣,2024,11,5,二林,2.1802232,0.879,0.24970661,0.164,41.219593,48.592,38.605446,48.413,34.482815,30.875,5.9465876,4.288,12.375539,8.833,40.18,30.875,44.583
彰化縣,2024,11,6,二林,1.3163253,1.304,0.19786875,0.196,42.928455,44.3,40.38551,42.85,34.231007,31.833,5.9161663,7.271,9.862552,7.917,34.231,31.833,42.167
彰化縣,2024,11,7,二林,1.5734068,0.638,0.22564799,0.195,34.508705,39.712,33.936382,39.567,30.232338,24.917,6.670964,7.171,8.620731,9.25,30.232,30.032,36.25
彰化縣,2024,11,8,二林,1.2493724,1.426,0.22536926,0.215,35.413723,33.075,33.962173,31.587,25.556236,23.292,4.772444,7.396,6.154303,8.375,25.556,27.192,30.167
彰化縣,2024,11,9,二林,1.494112,1.292,0.2739688,0.217,28.03265,25.121,27.823011,24.938,22.536715,24.833,4.0797997,7.362,7.380055,8.583,23.961,27.867,29.042
彰化縣,2024,11,10,二林,1.5048656,1.55,0.24294846,0.233,30.208975,32.046,30.856636,32.796,26.34785,33.042,3.5380056,7.375,8.880454,9.458,28.833,33.042,34.292
彰化縣,2024,11,11,二林,1.7098745,1.45,0.23570837,0.309,33.945644,22.542,33.941338,20.608,31.339933,36.957,4.724616,10.958,9.194701,9.348,31.34,36.957,35.75
