county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI,next_aqi
澎湖縣,2024,11,1,馬公,0.7374621,1.262,0.11075886,0.209,45.56946,44.171,42.565453,43.329,17.965166,16.292,2.508474,3.046,8.096638,5.25,26.288,17.045,40.583
澎湖縣,2024,11,2,馬公,0.8141762,1.658,0.20262742,0.244,46.73679,56.012,46.375134,57.617,20.150562,34.708,3.0842218,2.329,10.825448,16.0,35.148,52.231,56.333
澎湖縣,2024,11,3,馬公,0.8765939,2.133,0.1399826,0.208,57.61687,58.071,54.181396,56.8,30.961086,33.417,2.040721,1.9,14.5368185,15.167,47.197,49.244,61.458
澎湖縣,2024,11,4,馬公,0.9101587,1.117,0.09627931,0.197,53.492046,56.825,50.609756,57.475,27.130905,36.0,1.6173638,1.475,13.413472,16.25,43.55,52.847,56.5
澎湖縣,2024,11,5,馬公,0.23106487,1.571,0.10225321,0.127,54.21665,51.546,51.32742,50.896,27.970741,34.087,1.5036329,1.67,11.973279,12.696,38.874,41.221,48.583
澎湖縣,2024,11,6,馬公,0.34895474,0.935,0.095277324,0.136,50.0379,49.429,47.262974,49.1,29.438402,25.458,1.883244,1.057,10.875011,9.25,35.308,30.032,44.958
澎湖縣,2024,11,7,馬公,0.26650083,1.113,0.13153884,0.135,49.415867,49.379,47.614582,48.821,25.619442,22.125,1.8087425,1.696,9.747899,8.0,31.649,25.974,45.125
澎湖縣,2024,11,8,馬公,0.3962031,1.062,0.14010735,0.125,46.47778,43.837,44.676575,43.329,20.194542,10.667,2.0970738,1.65,7.4668136,2.417,24.243,10.667,40.417
澎湖縣,2024,11,9,馬公,0.6026456,0.992,0.12447651,0.125,42.02032,40.675,40.555943,40.967,9.248191,13.75,2.413052,1.688,4.1359777,3.083,13.428,13.75,37.167
澎湖縣,2024,11,10,馬公,0.5223518,0.988,0.13808951,0.143,41.923748,43.112,41.290516,43.604,11.851594,21.125,2.676424,1.729,5.283275,6.792,17.153,22.052,39.542
澎湖縣,2024,11,11,馬公,0.31153524,1.283,0.1411681,0.129,43.392723,43.288,42.148857,42.883,20.920338,23.083,2.558656,1.53,7.3351774,7.875,23.816,25.568,39.708
澎湖縣,2024,11,12,馬公,0.42138386,1.488,0.12883127,0.148,43.528114,47.675,43.30817,48.079,23.603615,28.348,2.5721233,1.438,8.535119,8.565,27.711,28.348,43.75
澎湖縣,2024,11,13,馬公,0.4966641,1.379,0.12990695,0.175,45.924026,42.742,43.02113,41.05,23.075176,25.958,2.058444,2.8,7.781934,7.875,25.266,25.958,39.083
