county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI
基隆市,2024,11,4,基隆,0.8031935,0.812,0.19610463,0.195,51.58784,51.562,52.164593,52.833,34.85408,35.375,2.815213,2.767,12.482906,12.5,40.529,40.584
基隆市,2024,11,5,基隆,1.2458242,1.248,0.14782462,0.145,48.566383,48.475,47.246563,47.245,29.428082,29.87,2.336914,2.248,7.807699,7.783,29.428,29.87
基隆市,2024,11,6,基隆,0.91725355,0.918,0.1707685,0.17,45.02364,44.939,44.882088,44.745,17.561785,17.435,3.1636362,3.106,5.7545633,5.652,18.684,18.351
基隆市,2024,11,7,基隆,0.9174235,0.917,0.21638478,0.215,39.915108,39.738,38.118076,38.158,11.204771,10.833,7.243496,7.191,4.234946,4.125,13.75,13.393
基隆市,2024,11,8,基隆,0.67929524,0.683,0.178226,0.177,35.994003,35.871,35.800022,35.554,6.626849,6.292,4.8037605,4.733,1.2063553,1.167,8.006,7.888
基隆市,2024,11,9,基隆,0.8655433,0.858,0.185789,0.185,34.534466,34.733,35.438465,35.529,13.957605,13.833,3.8061705,3.738,3.4353573,3.375,13.958,13.833
基隆市,2024,11,10,基隆,0.8288462,0.822,0.16601838,0.166,36.428535,36.346,36.112125,35.943,15.638185,15.478,3.2046845,3.148,3.237575,3.208,15.638,15.478
基隆市,2024,11,11,基隆,0.64967024,0.65,0.14787398,0.145,38.649513,38.775,40.246685,40.071,16.193733,16.125,2.972339,2.908,2.6807349,2.458,16.194,16.125
基隆市,2024,11,12,基隆,0.9171107,0.908,0.15688655,0.158,36.31786,36.333,32.14944,32.121,10.01493,9.87,3.2643254,3.221,0.9487543,1.478,10.015,9.87
基隆市,2024,11,13,基隆,0.6598301,0.662,0.125522,0.127,12.427533,12.525,11.62158,11.754,6.070646,5.25,3.3486238,3.279,0.5524857,1.458,6.071,5.465
基隆市,2024,11,14,基隆,0.82627445,0.817,0.1906861,0.191,9.565413,9.729,9.8995695,10.0,11.547094,11.333,5.0330677,5.046,5.2263827,5.167,16.969,16.776
基隆市,2024,11,15,基隆,1.4149812,1.425,0.14467847,0.143,18.385721,18.462,20.885754,20.912,12.589684,12.375,4.536041,4.517,4.4464884,4.375,14.437,14.205
基隆市,2024,11,16,基隆,0.59842736,0.6,0.13735054,0.134,33.668358,33.596,35.81618,35.654,12.894061,12.625,2.5447178,2.492,3.713622,3.5,12.894,12.625
基隆市,2024,11,17,基隆,1.1600119,1.165,0.1879669,0.187,41.6475,41.558,41.412525,41.239,29.46577,29.609,1.920105,1.952,7.0986276,7.087,29.466,29.609
基隆市,2024,11,18,基隆,1.177763,1.179,0.16232367,0.162,40.983406,41.171,41.673782,41.642,16.945753,16.875,2.5052793,2.458,4.2057533,4.083,16.946,16.875
基隆市,2024,11,19,基隆,1.0938591,1.096,0.16850908,0.168,42.19319,42.358,42.466846,42.304,9.138368,8.917,2.4994328,2.467,1.0590822,0.458,9.138,8.917
基隆市,2024,11,20,基隆,0.6583099,0.657,0.18797626,0.188,41.89451,41.958,41.680573,41.654,6.5185127,6.208,3.0533834,3.0,1.7684101,1.667,6.519,6.208
基隆市,2024,11,21,基隆,0.9177933,0.925,0.22594772,0.225,43.31111,43.238,44.91165,44.875,18.712536,18.75,3.0753398,2.967,6.1178756,6.125,19.863,19.886
基隆市,2024,11,22,基隆,1.1995983,1.2,0.20613843,0.205,50.12545,50.104,48.680317,48.562,27.503342,27.583,3.5628529,3.496,8.980899,9.0,29.159,29.221
基隆市,2024,11,23,基隆,1.6132742,1.621,0.1753631,0.174,39.87388,39.708,38.352818,38.292,18.638193,18.583,4.891443,4.879,3.2701166,3.0,18.638,18.583
基隆市,2024,11,24,基隆,0.8796078,0.879,0.2966009,0.295,29.578003,29.567,26.882242,26.95,15.863117,15.833,9.928664,9.9,6.1508226,6.125,19.97,19.886
基隆市,2024,11,25,基隆,1.1460539,1.143,0.28197473,0.282,25.841768,25.896,30.76611,30.954,24.806469,24.87,7.3943653,7.367,7.7238646,7.739,25.077,25.127
基隆市,2024,11,26,基隆,0.6110701,0.612,0.25527114,0.254,44.49731,44.542,41.153847,41.029,31.390413,31.792,6.163919,5.938,10.381878,10.417,33.707,33.821
基隆市,2024,11,27,基隆,1.4971281,1.496,0.31778228,0.318,31.41939,31.521,30.81865,30.871,24.138628,24.208,10.972212,10.929,10.207376,10.167,33.141,33.01
基隆市,2024,11,28,基隆,1.3918937,1.392,0.2890182,0.289,29.909264,29.892,32.542686,32.433,29.453735,29.625,12.052,11.996,11.806303,11.792,38.332,38.286
