county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI
嘉義縣,2024,11,3,新港,1.8563628,2.021,0.38135135,0.313,42.232887,39.442,41.257732,37.738,49.706974,48.417,7.8559914,7.646,21.505123,21.375,65.786,65.466
嘉義縣,2024,11,4,新港,2.0363886,2.265,0.2679617,0.249,36.540455,37.783,35.86423,38.432,45.89731,52.913,7.931016,7.63,19.298656,16.87,60.353,54.373
嘉義縣,2024,11,5,新港,1.7005677,1.404,0.2634994,0.17,37.828747,46.808,34.551407,46.754,38.62887,37.458,7.9500275,5.621,13.921881,11.333,45.201,37.458
嘉義縣,2024,11,6,新港,1.3778589,1.874,0.17168838,0.177,43.12194,43.742,39.22199,42.065,33.240166,38.739,6.8643465,6.748,12.549631,10.217,40.746,38.739
嘉義縣,2024,11,7,新港,1.7692566,1.635,0.17557377,0.214,34.815933,35.345,33.670784,34.689,30.603685,26.478,8.103034,7.67,10.419785,10.13,33.83,32.89
嘉義縣,2024,11,8,新港,1.1796156,1.354,0.2237986,0.229,36.417835,31.812,33.89037,30.783,27.702091,29.375,8.865198,7.896,10.3849535,14.083,33.717,45.724
嘉義縣,2024,11,9,新港,1.478672,1.633,0.19169645,0.24,33.502617,24.229,32.744263,24.292,33.83654,35.667,8.447409,7.8,13.864871,15.958,45.016,52.128
嘉義縣,2024,11,10,新港,1.3140063,2.233,0.2172627,0.233,30.289043,30.912,29.56931,31.354,33.924923,34.917,7.791913,7.958,12.534271,13.917,40.696,45.185
嘉義縣,2024,11,11,新港,1.7989128,2.3,0.2465426,0.245,33.547752,21.158,31.632496,20.242,31.90964,37.875,8.747047,10.292,12.012426,14.708,39.001,47.753
嘉義縣,2024,11,12,新港,2.0198317,1.221,0.25289476,0.233,31.171427,27.567,31.268734,29.63,36.760105,55.13,9.778973,8.591,17.689508,21.087,56.391,64.757
嘉義縣,2024,11,13,新港,1.0394673,1.871,0.23695804,0.167,36.17874,31.892,34.33397,30.667,56.135193,60.75,7.678673,8.742,23.430418,25.375,70.527,75.315
嘉義縣,2024,11,14,新港,1.2726038,1.392,0.24096623,0.229,36.75922,24.004,35.420753,23.008,61.45133,62.125,9.642746,7.858,30.329298,35.167,87.514,99.426
嘉義縣,2024,11,15,新港,0.4641923,1.029,0.28074944,0.131,23.64919,20.683,23.419928,20.871,32.834724,35.5,8.730578,6.854,15.230698,12.917,49.45,41.938
嘉義縣,2024,11,16,新港,1.595561,2.292,0.13542542,0.157,24.601606,25.812,26.522036,26.936,27.205204,40.708,6.223715,6.054,11.241381,9.667,36.498,40.708
嘉義縣,2024,11,17,新港,1.5225527,1.629,0.17950426,0.182,32.272305,33.879,31.768387,34.383,34.90941,38.25,7.055521,6.242,11.296658,11.042,36.677,38.25
嘉義縣,2024,11,18,新港,1.3037806,2.454,0.19540803,0.233,29.225782,28.0,29.934624,26.917,26.459957,23.208,7.378458,9.583,7.6574597,7.917,26.46,25.705
嘉義縣,2024,11,19,新港,1.9827778,2.359,0.16452727,0.204,29.778572,29.233,28.902773,29.957,16.310143,30.565,9.868373,7.948,6.7036304,9.609,21.765,31.198
嘉義縣,2024,11,20,新港,1.5553279,1.7,0.17852278,0.203,34.060547,32.542,33.298473,32.308,28.41589,49.0,9.178352,7.446,11.489784,10.083,37.304,49.0
嘉義縣,2024,11,21,新港,1.3055122,1.887,0.1881533,0.236,31.99517,35.708,31.415659,36.617,33.294918,33.833,8.121012,8.204,9.650717,10.625,33.295,34.497
嘉義縣,2024,11,22,新港,1.6537673,2.238,0.2121621,0.271,39.08652,41.512,36.313793,40.746,35.75009,39.083,9.756134,8.463,14.400682,17.667,46.755,56.336
嘉義縣,2024,11,23,新港,2.0403864,2.2,0.217932,0.231,37.043266,33.5,35.938717,33.512,37.39448,38.25,11.404163,7.983,15.058314,15.083,48.891,48.971
嘉義縣,2024,11,24,新港,2.3715446,2.342,0.214999,0.255,33.402157,27.567,33.263233,27.712,37.57189,43.167,9.294476,9.571,17.62257,17.958,56.226,57.052
嘉義縣,2024,11,25,新港,1.5628269,1.863,0.24292707,0.225,30.980448,30.796,31.16908,30.821,38.59654,54.75,8.926339,7.557,16.858488,12.25,54.345,55.655
嘉義縣,2024,11,26,新港,1.5799813,2.07,0.23106644,0.227,35.793167,40.058,34.814568,41.458,44.897163,60.783,7.9885254,8.664,18.253069,15.261,57.779,61.567
嘉義縣,2024,11,27,新港,1.8470223,3.604,0.18783587,0.21,41.686306,44.042,37.786392,45.142,42.576935,46.958,9.76313,8.475,14.912564,11.375,48.417,46.958
嘉義縣,2024,11,28,新港,1.9884591,2.583,0.14911899,0.263,45.55929,49.754,43.27293,48.304,38.436504,54.0,10.342743,9.196,16.486483,17.208,53.429,55.206
嘉義縣,2024,10,1,朴子,1.1289904,0.892,0.20621985,0.168,23.553802,29.654,25.60927,31.983,30.673128,44.708,5.421198,3.708,12.476009,9.583,40.507,44.708
嘉義縣,2024,10,2,朴子,1.1589963,1.012,0.1921635,0.174,39.96276,39.983,39.548374,40.033,44.55381,53.875,5.5013075,3.333,14.548672,8.958,47.236,54.798
嘉義縣,2024,10,3,朴子,1.3475862,0.833,0.16747165,0.197,36.572952,38.921,37.68419,38.413,35.79321,21.304,5.485386,4.692,9.328421,5.957,35.793,21.304
嘉義縣,2024,10,4,朴子,0.9081548,0.758,0.22738308,0.18,33.458603,36.95,33.574432,37.133,24.760963,29.0,5.9327908,4.921,8.677364,8.5,28.173,29.0
嘉義縣,2024,10,5,朴子,0.858127,0.912,0.18500844,0.152,34.998737,38.054,34.532055,39.292,29.684978,31.5,6.0027246,4.079,12.030708,12.25,39.061,39.773
嘉義縣,2024,10,6,朴子,1.5314357,0.871,0.18677917,0.197,34.222485,31.967,35.089775,29.575,29.060196,23.875,5.3268747,6.013,11.003167,10.875,35.725,35.308
