county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI
桃園市,2024,11,4,大園,1.810665,1.5,0.21995589,0.21,40.80196,43.471,40.921856,44.957,32.88979,38.043,15.217528,12.183,9.215149,17.739,32.89,56.513
桃園市,2024,11,5,大園,1.5722296,1.529,0.20108603,0.162,45.818565,41.433,41.813057,40.512,30.211586,35.0,12.151147,11.192,13.516958,12.0,43.886,38.961
桃園市,2024,11,6,大園,1.7490312,2.109,0.17892869,0.161,37.99053,38.117,35.594482,37.241,22.142399,22.043,10.327038,11.518,8.471149,7.478,27.504,24.279
桃園市,2024,11,7,大園,1.8668258,1.075,0.19132978,0.158,35.853596,37.696,33.360058,38.038,19.954357,16.167,10.43495,9.258,5.070902,6.875,19.954,22.321
桃園市,2024,11,8,大園,1.3593907,0.479,0.18736205,0.137,37.370953,36.779,36.166306,35.604,17.196995,9.792,9.900647,7.179,5.919632,3.5,19.22,11.965
桃園市,2024,11,9,大園,0.87973213,0.883,0.17458019,0.148,33.224873,32.958,31.907423,33.579,13.76827,19.083,8.335722,8.512,4.410174,7.0,14.319,22.727
桃園市,2024,11,10,大園,0.9683609,1.319,0.18418553,0.16,33.665,31.356,31.092382,30.484,19.56908,19.318,8.785593,12.281,5.3627825,6.955,19.569,22.581
桃園市,2024,11,11,大園,1.4561933,1.85,0.19260094,0.165,32.05969,31.171,29.59126,32.327,18.23289,17.083,10.018701,11.233,4.9440765,7.0,18.233,22.727
桃園市,2024,11,12,大園,1.692952,1.779,0.19337921,0.162,34.698547,32.567,33.12763,28.867,19.684305,15.875,9.6451,10.642,5.360989,6.833,19.684,22.185
桃園市,2024,11,13,大園,1.8974229,2.258,0.24657628,0.326,27.129333,22.671,27.790384,26.175,28.919968,38.833,14.022403,17.104,10.680896,21.5,34.678,65.774
